gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,MonthlyChargeGroup,ChargesRatio,ServiceCount,IsLongTermCustomer,IsAutoPay,HasInternet
Female,0,0,1,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,51.2,51.2,0,0-12,Medium,0.9808429118773946,2,0,0,1
Female,0,0,1,15,1,0,DSL,1,1,1,1,0,0,One year,0,Credit card (automatic),65.6,1010.0,0,13-24,Medium,15.165165165165167,5,0,1,1
Female,0,0,0,60,1,1,DSL,0,0,1,1,1,1,One year,0,Credit card (automatic),80.55,4847.05,0,49-60,High,59.43654199877376,6,1,1,1
Male,0,0,0,56,1,0,DSL,1,0,1,0,0,0,One year,0,Mailed check,52.7,3019.7,0,49-60,Medium,56.23277467411545,3,1,0,1
Female,0,0,0,8,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.85,161.65,0,0-12,Low,7.398169336384439,1,0,0,0
Female,0,0,0,3,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),80.1,217.55,1,0-12,High,2.6824907521578303,3,0,1,1
Female,0,1,0,49,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),52.15,2583.75,0,49-60,Medium,48.612417685794924,2,1,1,1
Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.2,146.05,1,0-12,High,1.7986453201970445,2,0,0,1
Female,0,0,0,6,1,0,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),98.15,567.45,1,0-12,High,5.723146747352496,6,0,1,1
Male,0,0,0,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.95,7711.25,0,61-72,Very High,66.5049590340664,8,1,1,1
Male,0,0,0,12,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Mailed check,112.95,1384.75,1,0-12,Very High,12.152259763053971,7,0,0,1
Male,1,1,0,52,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Bank transfer (automatic),104.45,5481.25,0,49-60,Very High,51.979611190137504,6,1,1,1
Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),113.65,8124.2,0,61-72,Very High,70.86088094199738,8,1,1,1
Female,0,0,0,40,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.6,827.3,0,25-48,Low,38.300925925925924,1,1,1,0
Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.9,70.9,1,0-12,High,0.9860917941585535,1,0,0,1
Female,1,0,0,3,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,86.85,220.95,1,0-12,High,2.515082527034718,3,0,0,1
Female,1,0,0,40,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,91.55,3673.6,0,25-48,High,39.69313884386818,3,1,0,1
Male,0,0,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,49.85,49.85,0,0-12,Medium,0.9803343166175025,2,0,0,1
Male,0,1,0,30,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.8,576.65,0,25-48,Low,27.72355769230769,1,1,1,0
Male,0,1,1,23,1,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Electronic check,99.85,2331.3,1,13-24,High,23.116509667823504,5,0,0,1
Male,0,1,1,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,74.5,1,0-12,High,0.9867549668874173,2,0,0,1
Female,1,1,0,44,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Electronic check,104.15,4495.65,0,25-48,Very High,42.754636233951494,6,1,0,1
Male,0,0,0,65,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,109.15,6941.2,1,61-72,Very High,63.015887426236944,7,1,0,1
Female,1,0,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,48.2,340.35,0,0-12,Medium,6.9176829268292686,2,0,0,1
Male,1,0,0,72,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.1,1789.9,0,61-72,Low,68.57854406130268,2,1,1,0
Female,1,0,0,8,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),100.15,908.55,0,0-12,Very High,8.982204646564508,5,0,1,1
Female,0,0,0,16,1,1,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),65.2,1043.35,1,13-24,Medium,15.760574018126887,4,0,1,1
Male,1,1,1,66,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),99.5,6822.15,1,61-72,High,67.8820895522388,5,1,1,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,71.55,71.55,1,0-12,High,0.9862164024810476,1,0,0,1
Male,0,0,1,3,1,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,55.9,157.55,0,0-12,Medium,2.768892794376099,3,0,0,1
Male,0,1,0,53,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,93.9,5029.2,1,49-60,High,52.99473129610115,5,1,0,1
Male,1,1,0,8,1,0,DSL,0,0,1,1,0,1,Month-to-month,1,Credit card (automatic),64.4,581.7,0,0-12,Medium,8.894495412844037,4,0,1,1
Male,1,1,0,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.4,7318.2,1,61-72,Very High,66.89396709323583,7,1,1,1
Female,0,0,0,5,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Mailed check,85.3,420.45,0,0-12,High,4.871958285052144,3,0,0,1
Female,0,1,1,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,0,Mailed check,107.45,7576.7,0,61-72,Very High,69.8635315813739,7,1,0,1
Female,0,1,0,13,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),48.75,633.4,1,13-24,Medium,12.731658291457286,3,0,1,1
Female,0,0,0,4,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.65,321.65,1,0-12,High,3.7120600115406805,3,0,0,1
Female,0,1,1,54,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),91.3,4965.0,0,49-60,High,53.7919826652221,8,1,1,1
Male,0,1,0,72,1,1,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.95,6151.9,0,61-72,High,70.75215641173088,7,1,1,1
Male,0,0,0,12,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.7,1253.9,1,0-12,Very High,11.642525533890437,6,0,0,1
Male,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.15,25.15,1,0-12,Low,0.9617590822179732,0,0,0,1
Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.2,45.2,0,0-12,Medium,0.9783549783549783,1,0,0,1
Female,0,1,0,54,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Electronic check,110.35,5893.15,1,49-60,Very High,52.92456219128873,7,1,0,1
Male,0,1,1,69,1,1,Fiber optic,0,0,1,0,0,0,Two year,1,Credit card (automatic),79.2,5420.65,0,61-72,High,67.58915211970074,3,1,1,1
Female,0,0,0,48,1,0,DSL,1,1,0,0,0,0,Two year,0,Credit card (automatic),55.5,2627.35,0,25-48,Medium,46.501769911504425,3,1,1,1
Female,0,1,1,48,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),103.25,5037.55,1,25-48,Very High,48.32182254196643,6,1,1,1
Female,0,1,0,8,1,1,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Electronic check,90.25,743.75,0,0-12,High,8.150684931506849,4,0,0,1
Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,91.25,6589.6,0,61-72,High,71.4319783197832,8,1,0,1
Male,0,0,0,2,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,47.8,92.45,1,0-12,Medium,1.8944672131147542,2,0,0,1
Male,0,1,0,67,1,0,Fiber optic,1,1,0,0,1,1,One year,1,Credit card (automatic),100.9,6733.15,0,61-72,Very High,66.07605495583906,5,1,1,1
Male,0,1,1,34,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),97.7,3410.0,0,25-48,High,34.549138804457954,5,1,1,1
Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.85,199.85,0,0-12,Medium,2.8207480592801697,1,0,0,1
Female,0,1,1,9,1,0,DSL,0,1,0,1,1,0,One year,1,Mailed check,65.6,593.3,0,0-12,Medium,8.908408408408409,4,0,0,1
Male,0,1,1,71,1,0,Fiber optic,1,1,1,0,1,1,One year,1,Bank transfer (automatic),104.65,7288.4,0,61-72,Very High,68.9862754377662,6,1,1,1
Male,0,0,0,57,1,1,Fiber optic,0,0,0,1,1,0,Two year,1,Credit card (automatic),90.45,5229.8,0,49-60,High,57.187534171678514,4,1,1,1
Male,0,0,0,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.7,4464.8,0,61-72,Medium,69.00772797527048,6,1,1,1
Female,1,1,1,48,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,104.5,5068.05,0,25-48,Very High,48.03838862559242,6,1,0,1
Male,0,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,401.85,0,13-24,Low,19.045023696682463,1,0,0,0
Male,0,1,1,43,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),104.3,4451.85,0,25-48,Very High,42.277777777777786,6,1,1,1
Female,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),93.25,6688.95,0,61-72,High,70.97029177718832,8,1,1,1
Male,0,1,1,35,1,1,DSL,0,0,0,1,1,1,One year,1,Bank transfer (automatic),73.45,2661.1,0,25-48,High,35.74345198119543,5,1,1,1
Male,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.7,73.05,0,0-12,Low,3.366359447004608,1,0,0,0
Female,0,1,1,49,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.25,1211.65,0,49-60,Low,46.15809523809524,2,1,0,0
Female,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Bank transfer (automatic),100.5,7030.65,0,61-72,Very High,69.26748768472906,6,1,1,1
Male,0,1,1,11,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,90.6,1020.2,0,0-12,High,11.13755458515284,3,0,0,1
Male,0,1,1,63,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),89.4,5597.65,0,61-72,High,61.92090707964601,8,1,1,1
Female,1,0,0,65,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.45,6223.3,0,61-72,High,64.52358735095905,5,1,1,1
Female,0,0,1,49,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.45,1024.65,0,49-60,Low,47.769230769230774,1,1,1,0
Female,0,0,0,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),98.6,2933.2,1,25-48,High,29.449799196787147,5,1,1,1
Female,1,1,0,15,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,83.05,1258.3,1,13-24,High,14.970850684116597,4,0,0,1
Female,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.95,82.9,0,0-12,Low,3.957040572792363,1,0,0,0
Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),109.15,7789.6,0,61-72,Very High,70.71811166591013,7,1,1,1
Female,1,1,0,26,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),85.7,2067.0,0,25-48,High,23.84083044982699,3,1,1,1
Female,1,1,0,35,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),102.05,3452.55,0,25-48,Very High,33.50363901018923,5,1,1,1
Female,0,0,0,57,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Electronic check,94.7,5468.95,0,49-60,High,57.14681295715778,5,1,0,1
Male,0,1,1,28,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,Electronic check,64.4,1802.15,0,25-48,Medium,27.555810397553515,4,1,0,1
Female,0,1,0,25,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,26.8,733.55,0,25-48,Low,26.386690647482013,2,1,0,0
Female,0,1,0,47,1,0,DSL,1,0,1,0,1,0,One year,1,Credit card (automatic),66.05,3021.45,0,25-48,Medium,45.06263982102908,4,1,1,1
Female,0,1,1,57,1,1,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),65.2,3687.85,0,49-60,Medium,55.707703927492446,5,1,1,1
Male,1,1,0,16,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),85.05,1391.15,0,13-24,High,16.16676350958745,3,0,1,1
Male,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.8,274.35,0,0-12,Medium,4.830105633802818,3,0,0,1
Male,0,1,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.4,1214.05,1,13-24,High,17.00350140056022,1,0,1,1
Female,1,0,0,56,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),104.75,5510.65,1,49-60,Very High,52.11016548463357,6,1,1,1
Male,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.95,1322.85,0,61-72,Low,63.143198090692124,1,1,1,0
Female,1,0,0,21,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.25,1973.75,1,13-24,High,20.721784776902886,4,0,0,1
Female,0,1,1,48,0,0,DSL,1,0,1,0,0,1,One year,0,Credit card (automatic),45.0,2196.3,0,25-48,Medium,47.74565217391305,3,1,1,1
Female,0,1,0,68,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),114.9,7843.55,0,61-72,Very High,67.67515099223468,8,1,1,1
Female,0,0,0,30,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),106.4,3211.9,0,25-48,Very High,29.905959031657353,6,1,1,1
Female,0,1,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,46.1,130.15,0,0-12,Medium,2.7632696390658174,1,0,0,1
Female,1,0,0,14,0,0,DSL,1,0,1,1,0,0,Two year,0,Mailed check,39.7,692.35,0,13-24,Medium,17.01105651105651,3,0,0,1
Female,0,0,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),20.05,85.5,0,0-12,Low,4.061757719714964,1,0,1,0
Female,0,1,1,71,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Credit card (automatic),95.75,6849.4,0,61-72,High,70.79483204134367,5,1,1,1
Male,0,1,1,8,1,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.4,203.95,0,0-12,Low,8.029527559055119,2,0,0,0
Male,0,1,1,61,0,0,DSL,1,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),33.6,2117.2,0,61-72,Low,61.1907514450867,2,1,1,1
Male,0,1,1,72,1,1,Fiber optic,0,1,1,1,0,0,Two year,0,Bank transfer (automatic),90.45,6565.85,0,61-72,High,71.79715691634773,5,1,1,1
Female,0,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.0,424.75,0,0-12,High,4.997058823529412,3,0,0,1
Female,0,0,0,49,1,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),67.4,3306.85,0,49-60,Medium,48.34576023391812,5,1,1,1
Male,0,0,0,8,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),19.7,168.9,0,0-12,Low,8.159420289855072,1,0,1,0
Male,0,0,0,3,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,80.35,253.8,0,0-12,High,3.119852489244008,2,0,0,1
Male,0,1,1,9,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.6,197.4,0,0-12,Low,9.58252427184466,1,0,0,0
Male,0,1,1,67,1,0,DSL,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),54.2,3838.2,0,61-72,Medium,69.53260869565217,3,1,1,1
Male,0,0,0,46,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.2,2065.15,0,25-48,Medium,44.70021645021645,1,1,1,1
Female,0,1,0,67,1,1,DSL,1,1,1,0,0,1,One year,0,Mailed check,75.1,5064.45,0,61-72,High,66.54993429697767,6,1,0,1
Female,0,1,0,55,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.7,1140.05,0,49-60,Low,55.07487922705314,1,1,0,0
Male,0,1,0,33,1,1,DSL,1,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),72.75,2447.45,0,25-48,High,33.185762711864406,6,1,1,1
Male,0,1,1,62,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),20.05,1263.9,0,61-72,Low,60.042755344418055,1,1,1,0
Female,0,0,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,45.95,1,0-12,Medium,0.9787007454739084,1,0,0,1
Male,0,1,1,49,0,0,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,39.2,1838.15,0,49-60,Medium,45.72512437810945,2,1,0,1
Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.75,44.75,0,0-12,Medium,0.9781420765027322,1,0,0,1
Male,0,1,0,14,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,82.65,1185.0,0,13-24,High,14.166168559473999,4,0,0,1
Male,1,0,0,18,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Bank transfer (automatic),93.9,1743.9,0,13-24,High,18.37618545837724,5,0,1,1
Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.15,70.15,1,0-12,High,0.9859451862262825,1,0,0,1
Female,0,0,0,1,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),85.55,85.55,1,0-12,High,0.9884459849797804,3,0,1,1
Female,0,1,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),117.15,8529.5,0,61-72,Very High,72.19212865002116,8,1,1,1
Male,0,0,0,64,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Credit card (automatic),99.25,6549.45,0,61-72,High,65.33117206982543,6,1,1,1
Male,0,1,0,69,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),112.55,7806.5,0,61-72,Very High,68.74944958168209,8,1,1,1
Female,0,0,0,1,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.7,25.7,0,0-12,Low,0.9625468164794008,2,0,0,0
Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.3,6287.3,0,61-72,High,68.86418400876232,8,1,1,1
Female,0,1,1,66,1,0,DSL,0,0,0,1,0,0,One year,1,Credit card (automatic),49.4,3251.85,0,61-72,Medium,64.52083333333333,2,1,1,1
Male,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.4,50.6,0,0-12,Low,2.480392156862745,1,0,0,0
Female,1,1,0,71,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),109.7,7904.25,0,61-72,Very High,71.40243902439025,7,1,1,1
Male,0,0,0,11,1,0,DSL,0,1,0,0,1,0,One year,1,Electronic check,61.25,729.95,0,0-12,Medium,11.726104417670683,3,0,0,1
Male,0,0,1,47,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,55.3,2654.05,0,25-48,Medium,47.141207815275315,3,1,0,1
Female,0,1,0,35,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.3,2416.55,1,25-48,High,33.89270687237027,1,1,0,1
Male,1,1,0,32,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Bank transfer (automatic),106.35,3520.75,1,25-48,Very High,32.796925943176525,6,1,1,1
Male,0,1,1,60,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),103.75,5969.95,0,49-60,Very High,56.99236276849642,6,1,1,1
Male,0,0,0,11,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.5,226.8,0,0-12,Low,11.063414634146342,1,0,0,0
Female,0,0,0,29,0,0,DSL,1,1,0,1,0,0,One year,0,Credit card (automatic),39.5,1082.75,0,25-48,Medium,26.734567901234566,3,1,1,1
Male,0,1,1,21,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,26.05,565.75,0,13-24,Low,20.914972273567468,0,0,0,1
Male,1,1,0,48,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),91.05,4370.75,0,25-48,High,47.48234655078762,4,1,1,1
Female,0,0,1,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,29.65,90.05,0,0-12,Low,2.938009787928222,1,0,0,1
Female,0,1,1,43,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,50.2,2169.4,0,25-48,Medium,42.37109375,2,1,0,1
Male,0,0,0,5,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,105.3,550.6,0,0-12,Very High,5.179680150517404,6,0,0,1
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.45,55.45,0,0-12,Medium,0.9822852081488043,2,0,0,1
Male,0,1,1,71,1,1,DSL,1,0,1,1,1,1,One year,0,Electronic check,85.45,6300.85,0,61-72,High,72.88432620011568,7,1,0,1
Female,0,1,1,8,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,19.8,160.05,0,0-12,Low,7.694711538461538,1,0,0,0
Male,0,0,0,8,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,59.25,436.6,0,0-12,Medium,7.246473029045643,3,0,0,1
Male,0,0,0,20,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Credit card (automatic),90.7,1781.35,0,13-24,High,19.425845147219192,4,0,1,1
Female,0,1,1,33,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Mailed check,103.7,3467.0,1,25-48,Very High,33.11365807067813,6,1,0,1
Male,0,0,0,71,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Credit card (automatic),79.05,5552.5,0,61-72,High,69.3628981886321,3,1,1,1
Female,1,1,0,31,1,1,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,90.7,2835.5,0,25-48,High,30.921483097055614,4,1,0,1
Female,1,1,0,38,1,1,Fiber optic,1,1,0,0,0,1,One year,0,Credit card (automatic),95.0,3591.25,0,25-48,High,37.408854166666664,5,1,1,1
Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.35,88.35,1,0-12,High,0.9888080581980974,3,0,0,1
Female,0,1,1,2,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,30.25,63.75,0,0-12,Low,2.04,1,0,0,1
Female,0,1,0,12,0,0,DSL,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),49.85,617.15,0,0-12,Medium,12.136676499508358,3,0,1,1
Female,0,0,1,9,1,0,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Bank transfer (automatic),93.0,870.25,0,0-12,High,9.257978723404255,5,0,1,1
Male,1,0,1,11,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Electronic check,54.55,601.25,0,0-12,Medium,10.823582358235823,3,0,0,1
Male,0,0,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,111.65,0,0-12,Low,5.393719806763285,1,0,0,0
Female,0,1,0,71,1,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),84.8,6046.1,0,61-72,High,70.46736596736598,7,1,1,1
Female,0,1,1,42,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.45,3923.8,0,25-48,High,41.10843373493976,5,1,1,1
Female,0,1,1,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.2,777.3,1,0-12,High,8.164915966386554,4,0,0,1
Female,0,0,0,5,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,96.25,512.45,1,0-12,High,5.269408740359897,4,0,0,1
Female,0,1,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.7,141.45,1,0-12,High,1.9728033472803346,1,0,0,1
Female,0,1,1,45,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.85,892.15,0,25-48,Low,40.83066361556064,1,1,0,0
Male,0,1,1,28,0,0,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),60.0,1682.05,0,25-48,Medium,27.574590163934424,5,1,1,1
Female,0,1,0,43,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,80.45,3398.9,0,25-48,High,41.72989564149785,3,1,0,1
Male,0,0,1,60,1,1,DSL,1,0,1,1,1,1,Two year,1,Electronic check,84.95,4984.85,0,49-60,High,57.997091332169866,7,1,0,1
Female,0,1,0,42,0,0,DSL,0,1,0,1,0,0,One year,0,Mailed check,33.55,1445.3,1,25-48,Low,41.832127351664255,2,1,0,1
Male,0,1,1,7,0,0,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),49.65,305.55,0,0-12,Medium,6.032576505429418,4,0,1,1
Female,0,1,0,25,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),20.2,507.9,0,25-48,Low,23.95754716981132,1,1,1,0
Female,1,1,1,40,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),94.55,3640.45,1,25-48,High,38.09994767137624,4,1,1,1
Male,0,0,0,27,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),100.5,2673.45,0,25-48,Very High,26.339408866995072,5,1,1,1
Male,0,0,0,10,0,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,35.75,389.8,0,0-12,Medium,10.606802721088435,2,0,0,1
Female,1,0,0,27,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),86.45,2401.05,0,25-48,High,27.456260720411667,4,1,1,1
Female,0,0,0,11,1,0,DSL,0,0,1,1,0,0,One year,0,Bank transfer (automatic),53.8,651.55,0,0-12,Medium,11.889598540145986,3,0,1,1
Male,0,1,1,4,0,0,DSL,1,0,0,0,1,0,Month-to-month,0,Credit card (automatic),38.55,156.1,0,0-12,Medium,3.946902654867257,2,0,1,1
Male,0,0,0,68,0,0,DSL,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),39.9,2796.35,0,61-72,Medium,68.37041564792176,2,1,1,1
Male,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.05,70.05,0,0-12,High,0.9859254046446164,1,0,0,1
Female,0,0,0,18,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,407.05,0,13-24,Low,19.291469194312796,1,0,0,0
